date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date,trade_date
3/10,2379,統一-永和,0035003800350042,6,13,-7,0.13,14,sell,2026-03-11,2026-03-10
3/10,2379,永豐金證券,0039004100300030,118,47,71,1.29,3,buy,2026-03-11,2026-03-10
3/10,3006,富邦-新板,0039003600310048,203,38,165,1.14,9,buy,2026-03-11,2026-03-10
3/10,2412,凱基,9200,147,2,145,1.15,12,buy,2026-03-11,2026-03-10
3/10,2345,港商野村,1560,99,11,88,1.64,5,buy,2026-03-11,2026-03-10
3/10,3034,臺銀,1040,0,30,-30,0.98,7,sell,2026-03-11,2026-03-10
3/10,3034,台灣企銀-桃園,0031003100310045,0,13,-13,0.43,12,sell,2026-03-11,2026-03-10
3/10,3006,富邦-基隆,9614,1,35,-34,0.23,15,sell,2026-03-11,2026-03-10
3/10,2412,美商高盛,1480,1833,155,1678,13.3,1,buy,2026-03-11,2026-03-10
3/10,2379,台灣摩根士丹利,1470,356,769,-413,7.49,3,sell,2026-03-11,2026-03-10
3/10,2379,永興-台中,5603,25,0,25,0.45,11,buy,2026-03-11,2026-03-10
3/10,2379,港商野村,1560,72,346,-274,4.97,5,sell,2026-03-11,2026-03-10
3/10,2412,國泰證券,8880,157,0,157,1.24,11,buy,2026-03-11,2026-03-10
3/10,2412,富邦-竹東,9625,5,60,-55,0.44,11,sell,2026-03-11,2026-03-10
3/10,3034,元富-林園,0039004200320037,0,51,-51,1.67,5,sell,2026-03-11,2026-03-10
3/10,3034,華南永昌-東勢,9358,0,48,-48,1.57,6,sell,2026-03-11,2026-03-10
3/10,2379,第一金-新竹,0035003300380042,21,1,20,0.36,14,buy,2026-03-11,2026-03-10
3/10,2379,國票-中和,0037003700390058,22,0,22,0.4,13,buy,2026-03-11,2026-03-10
3/10,2412,港商麥格理,1360,127,172,-45,0.36,13,sell,2026-03-11,2026-03-10
3/10,2412,元大證券,9800,523,220,303,2.4,6,buy,2026-03-11,2026-03-10
3/10,2603,群益金鼎,9100,1056,163,893,3.79,1,buy,2026-03-11,2026-03-10
3/10,2345,美林,1440,149,594,-445,8.28,2,sell,2026-03-11,2026-03-10
3/10,2412,臺銀-金山,0031003000340044,47,104,-57,0.45,10,sell,2026-03-11,2026-03-10
3/10,3034,元大-土城永寧,9875,2,18,-16,0.52,11,sell,2026-03-11,2026-03-10
3/10,3037,新加坡商瑞銀,1650,124,699,-575,3.69,1,sell,2026-03-11,2026-03-10
3/10,3037,台新證券,8150,120,186,-66,0.42,14,sell,2026-03-11,2026-03-10
3/10,2379,富邦-新竹,9647,33,7,26,0.47,10,buy,2026-03-11,2026-03-10
3/10,3034,兆豐證券,7000,13,0,13,0.43,10,buy,2026-03-11,2026-03-10
3/10,2412,國票-和平,003700370039006a,200,1,199,1.58,9,buy,2026-03-11,2026-03-10
3/10,2412,統一,5850,177,1660,-1483,11.75,2,sell,2026-03-11,2026-03-10
3/10,2412,美林,1440,112,1838,-1726,13.68,1,sell,2026-03-11,2026-03-10
3/10,2379,元富-板橋,0039004200320062,5,10,-5,0.09,15,sell,2026-03-11,2026-03-10
3/10,2412,華南永昌-中正,9359,0,1466,-1466,11.62,3,sell,2026-03-11,2026-03-10
3/10,2412,凱基-台北,9268,245,563,-318,2.52,6,sell,2026-03-11,2026-03-10
3/10,2412,新加坡商瑞銀,1650,347,107,240,1.9,7,buy,2026-03-11,2026-03-10
3/10,2412,永豐金證券,0039004100300030,243,22,221,1.75,8,buy,2026-03-11,2026-03-10
3/10,2412,花旗環球,1590,538,56,482,3.82,3,buy,2026-03-11,2026-03-10
3/10,3034,中國信託,6160,7,17,-10,0.33,14,sell,2026-03-11,2026-03-10
3/10,3034,凱基-竹北,9234,8,0,8,0.26,13,buy,2026-03-11,2026-03-10
3/10,2412,摩根大通,8440,265,841,-576,4.56,5,sell,2026-03-11,2026-03-10
3/10,2412,群益金鼎-新竹,9186,1,70,-69,0.55,9,sell,2026-03-11,2026-03-10
3/10,2379,兆豐證券,7000,190,2,188,3.41,2,buy,2026-03-11,2026-03-10
3/10,3034,土銀,1030,0,12,-12,0.39,13,sell,2026-03-11,2026-03-10
3/10,2412,臺銀-臺南,1042,330,0,330,2.61,5,buy,2026-03-11,2026-03-10
3/10,2412,元大-彰化民生,003900380039004a,92,0,92,0.73,15,buy,2026-03-11,2026-03-10
3/10,2412,臺銀-高雄,0031003000340043,166,2,164,1.3,10,buy,2026-03-11,2026-03-10
3/10,2603,港商野村,1560,602,23,579,2.46,3,buy,2026-03-11,2026-03-10
3/10,3006,元大-台中中港,0039003800390042,2,43,-41,0.28,13,sell,2026-03-11,2026-03-10
3/10,2345,凱基-南崁,9256,0,12,-12,0.22,12,sell,2026-03-11,2026-03-10
3/10,2615,新加坡商瑞銀,1650,91,639,-548,2.47,4,sell,2026-03-11,2026-03-10
3/10,2379,國泰-板橋,003800380038004b,45,2,43,0.78,5,buy,2026-03-11,2026-03-10
3/10,3006,富邦證券,9600,36,144,-108,0.75,3,sell,2026-03-11,2026-03-10
3/10,2345,美商高盛,1480,783,270,513,9.55,1,buy,2026-03-11,2026-03-10
3/10,2603,群益金鼎-西松,9136,102,0,102,0.43,11,buy,2026-03-11,2026-03-10
3/10,2345,國泰證券,8880,28,3,25,0.47,12,buy,2026-03-11,2026-03-10
3/10,3006,美商高盛,1480,1719,917,802,5.54,2,buy,2026-03-11,2026-03-10
3/10,3006,摩根大通,8440,557,455,102,0.7,12,buy,2026-03-11,2026-03-10
3/10,3006,國泰-敦南,8888,133,235,-102,0.7,4,sell,2026-03-11,2026-03-10
3/10,2345,台新證券,8150,24,47,-23,0.43,10,sell,2026-03-11,2026-03-10
3/10,2615,土銀-彰化,0031003000330042,92,2,90,0.41,9,buy,2026-03-11,2026-03-10
3/10,3034,永豐金-敦北,0039004100380039,10,0,10,0.33,11,buy,2026-03-11,2026-03-10
3/10,2345,新加坡商瑞銀,1650,416,972,-556,10.35,1,sell,2026-03-11,2026-03-10
3/10,3006,元大-內湖,003900380039004e,16,71,-55,0.38,10,sell,2026-03-11,2026-03-10
3/10,2345,新光,8560,42,21,21,0.39,14,buy,2026-03-11,2026-03-10
3/10,2345,元大-忠孝鼎富,0039003800320046,0,12,-12,0.22,13,sell,2026-03-11,2026-03-10
3/10,3034,群益金鼎,9100,31,18,13,0.43,9,buy,2026-03-11,2026-03-10
3/10,3006,凱基-中港,9202,75,7,68,0.47,15,buy,2026-03-11,2026-03-10
3/10,3006,華南永昌,9300,177,91,86,0.59,13,buy,2026-03-11,2026-03-10
3/10,2345,花旗環球,1590,271,18,253,4.71,2,buy,2026-03-11,2026-03-10
3/10,2345,凱基,9200,128,80,48,0.89,7,buy,2026-03-11,2026-03-10
3/10,2345,永豐金-匯立,0039004100380031,61,94,-33,0.61,7,sell,2026-03-11,2026-03-10
3/10,2345,國票-敦北法人,0037003700390063,1,31,-30,0.56,8,sell,2026-03-11,2026-03-10
3/10,3006,凱基-台北,9268,794,315,479,3.31,4,buy,2026-03-11,2026-03-10
3/10,2345,富邦證券,9600,22,108,-86,1.6,5,sell,2026-03-11,2026-03-10
3/10,2345,永豐金證券,0039004100300030,69,29,40,0.74,10,buy,2026-03-11,2026-03-10
3/10,2345,港商麥格理,1360,11,65,-54,1.0,6,sell,2026-03-11,2026-03-10
3/10,2615,花旗環球,1590,453,28,425,1.92,3,buy,2026-03-11,2026-03-10
3/10,2345,元大證券,9800,366,197,169,3.14,3,buy,2026-03-11,2026-03-10
3/10,3006,新加坡商瑞銀,1650,700,170,530,3.66,3,buy,2026-03-11,2026-03-10
3/10,2345,凱基-台北,9268,402,501,-99,1.84,4,sell,2026-03-11,2026-03-10
3/10,3034,中國信託-忠孝,6162,9,1,8,0.26,12,buy,2026-03-11,2026-03-10
3/10,2609,永豐金-古亭,0039004100390064,10,224,-214,0.41,13,sell,2026-03-11,2026-03-10
3/10,2345,統一,5850,18,41,-23,0.43,9,sell,2026-03-11,2026-03-10
3/10,2379,摩根大通,8440,108,797,-689,12.5,1,sell,2026-03-11,2026-03-10
3/10,2603,國泰-板橋,003800380038004b,190,65,125,0.53,9,buy,2026-03-11,2026-03-10
3/10,2345,台灣摩根士丹利,1470,128,287,-159,2.96,3,sell,2026-03-11,2026-03-10
3/10,2412,永豐金-匯立,0039004100380031,0,279,-279,2.21,7,sell,2026-03-11,2026-03-10
3/10,3006,群益金鼎,9100,280,111,169,1.17,8,buy,2026-03-11,2026-03-10
3/10,2379,香港上海匯豐,8960,11,102,-91,1.65,8,sell,2026-03-11,2026-03-10
3/10,3034,國泰-館前,0038003800380041,3,13,-10,0.33,15,sell,2026-03-11,2026-03-10
3/10,3006,台新證券,8150,42,106,-64,0.44,9,sell,2026-03-11,2026-03-10
3/10,2379,統一,5850,24,33,-9,0.16,12,sell,2026-03-11,2026-03-10
3/10,3006,元富-敦南,0039004200320051,2,48,-46,0.32,11,sell,2026-03-11,2026-03-10
3/10,3006,花旗環球,1590,131,2,129,0.89,11,buy,2026-03-11,2026-03-10
3/10,2379,美商高盛,1480,111,341,-230,4.17,7,sell,2026-03-11,2026-03-10
3/10,3006,元大-竹科,003900380030004b,17,58,-41,0.28,12,sell,2026-03-11,2026-03-10
3/10,2379,新光,8560,59,23,36,0.65,6,buy,2026-03-11,2026-03-10
3/10,2379,永豐金-匯立,0039004100380031,1034,66,968,17.56,1,buy,2026-03-11,2026-03-10
3/10,2379,元大證券,9800,335,304,31,0.56,7,buy,2026-03-11,2026-03-10
3/10,3006,港商野村,1560,524,187,337,2.33,5,buy,2026-03-11,2026-03-10
3/10,2345,合庫-三重,0031003000320047,0,15,-15,0.28,11,sell,2026-03-11,2026-03-10
3/10,3006,新光,8560,117,196,-79,0.55,5,sell,2026-03-11,2026-03-10
3/10,3006,元大證券,9800,1821,1886,-65,0.45,8,sell,2026-03-11,2026-03-10
3/10,2603,統一-新竹,5857,54,123,-69,0.29,15,sell,2026-03-11,2026-03-10
3/10,3006,國票證券,7790,211,143,68,0.47,14,buy,2026-03-11,2026-03-10
3/10,3006,永豐金證券,0039004100300030,98,494,-396,2.73,1,sell,2026-03-11,2026-03-10
3/10,2345,香港上海匯豐,8960,72,1,71,1.32,6,buy,2026-03-11,2026-03-10
3/10,2615,富邦證券,9600,115,699,-584,2.64,3,sell,2026-03-11,2026-03-10
3/10,2609,凱基-科園,9254,158,28,130,0.25,8,buy,2026-03-11,2026-03-10
3/10,2345,第一金,5380,41,0,41,0.76,9,buy,2026-03-11,2026-03-10
3/10,2345,元大-永和,9891,50,3,47,0.87,8,buy,2026-03-11,2026-03-10
3/10,3034,永豐金-匯立,0039004100380031,293,29,264,8.66,2,buy,2026-03-11,2026-03-10
3/10,2345,元富,0039004200300030,45,7,38,0.71,11,buy,2026-03-11,2026-03-10
3/10,2379,新加坡商瑞銀,1650,38,311,-273,4.95,6,sell,2026-03-11,2026-03-10
3/10,2345,兆豐-忠孝,0037003000300061,21,4,17,0.32,15,buy,2026-03-11,2026-03-10
3/10,3006,凱基-站前,0039003200300046,286,90,196,1.35,6,buy,2026-03-11,2026-03-10
3/10,3034,富邦-新竹,9647,0,29,-29,0.95,8,sell,2026-03-11,2026-03-10
3/10,3006,兆豐-民生,0037003000300063,200,5,195,1.35,7,buy,2026-03-11,2026-03-10
3/10,2345,元富-桃園,0039004200320076,0,10,-10,0.19,15,sell,2026-03-11,2026-03-10
3/10,3034,新加坡商瑞銀,1650,71,34,37,1.21,6,buy,2026-03-11,2026-03-10
3/10,3034,凱基,9200,10,105,-95,3.11,4,sell,2026-03-11,2026-03-10
3/10,2345,元大-大統,003900380031007a,27,4,23,0.43,13,buy,2026-03-11,2026-03-10
3/10,2412,台灣摩根士丹利,1470,1091,146,945,7.49,2,buy,2026-03-11,2026-03-10
3/10,2881,玉山-板橋,8846,54,1,53,0.3,13,buy,2026-03-11,2026-03-10
3/10,3711,凱基,9200,406,728,-322,1.29,5,sell,2026-03-11,2026-03-10
3/10,2317,台新證券,8150,1127,843,284,0.41,11,buy,2026-03-11,2026-03-10
3/10,2303,國泰-忠孝,8887,232,8,224,0.3,15,buy,2026-03-11,2026-03-10
3/10,2330,花旗環球,1590,2040,662,1378,3.01,2,buy,2026-03-11,2026-03-10
3/10,2454,港商野村,1560,230,191,39,0.69,12,buy,2026-03-11,2026-03-10
3/10,2317,玉山-台南,8847,411,31,380,0.55,9,buy,2026-03-11,2026-03-10
3/10,2308,港商麥格理,1360,116,187,-71,0.59,8,sell,2026-03-11,2026-03-10
3/10,2882,富邦證券,9600,617,23,594,3.27,8,buy,2026-03-11,2026-03-10
3/10,2454,合庫-高雄,1023,0,13,-13,0.23,10,sell,2026-03-11,2026-03-10
3/10,2308,美商高盛,1480,1363,1238,125,1.04,8,buy,2026-03-11,2026-03-10
3/10,2330,美商高盛,1480,2328,1507,821,1.79,3,buy,2026-03-11,2026-03-10
3/10,2382,凱基-大直,9218,56,2,54,0.33,15,buy,2026-03-11,2026-03-10
3/10,2308,台灣摩根士丹利,1470,401,837,-436,3.64,1,sell,2026-03-11,2026-03-10
3/10,2308,國泰證券,8880,30,88,-58,0.48,10,sell,2026-03-11,2026-03-10
3/10,2454,美商高盛,1480,337,840,-503,8.95,1,sell,2026-03-11,2026-03-10
3/10,2382,元大-北屯,0039003800390064,126,2,124,0.75,9,buy,2026-03-11,2026-03-10
3/10,2454,富邦-新竹,9647,34,8,26,0.46,14,buy,2026-03-11,2026-03-10
3/10,2308,永豐金-匯立,0039004100380031,544,20,524,4.37,3,buy,2026-03-11,2026-03-10
3/10,2308,元大-新盛,9869,54,14,40,0.33,12,buy,2026-03-11,2026-03-10
3/10,2330,永豐金-匯立,0039004100380031,151,398,-247,0.54,10,sell,2026-03-11,2026-03-10
3/10,2308,港商野村,1560,616,71,545,4.55,2,buy,2026-03-11,2026-03-10
3/10,2454,元大-南京,9862,8,16,-8,0.14,14,sell,2026-03-11,2026-03-10
3/10,2454,元大-羅東,0039003800320041,46,1,45,0.8,10,buy,2026-03-11,2026-03-10
3/10,2308,富邦證券,9600,80,146,-66,0.55,9,sell,2026-03-11,2026-03-10
3/10,2308,富邦-南員林,0039003600310052,101,5,96,0.8,9,buy,2026-03-11,2026-03-10
3/10,2454,國票證券,7790,1,11,-10,0.18,13,sell,2026-03-11,2026-03-10
3/10,2382,統一-台中,5856,178,1,177,1.07,8,buy,2026-03-11,2026-03-10
3/10,2308,香港上海匯豐,8960,70,7,63,0.53,10,buy,2026-03-11,2026-03-10
3/10,2454,凱基,9200,130,104,26,0.46,15,buy,2026-03-11,2026-03-10
3/10,2308,統一-城中,5854,0,40,-40,0.33,13,sell,2026-03-11,2026-03-10
3/10,2308,美林,1440,914,302,612,5.11,1,buy,2026-03-11,2026-03-10
3/10,2308,彰銀,1230,1,48,-47,0.39,11,sell,2026-03-11,2026-03-10
3/10,2454,第一金,5380,0,23,-23,0.41,9,sell,2026-03-11,2026-03-10
3/10,2382,凱基,9200,262,2071,-1809,10.91,1,sell,2026-03-11,2026-03-10
3/10,2308,國票-安和,003700370039005a,0,72,-72,0.6,7,sell,2026-03-11,2026-03-10
3/10,2317,中國信託-高雄,003600310036004b,342,86,256,0.37,13,buy,2026-03-11,2026-03-10
3/10,3711,凱基-台北,9268,999,2105,-1106,4.43,3,sell,2026-03-11,2026-03-10
3/10,2382,香港上海匯豐,8960,119,6,113,0.68,10,buy,2026-03-11,2026-03-10
3/10,2308,群益金鼎,9100,65,25,40,0.33,11,buy,2026-03-11,2026-03-10
3/10,2382,凱基-台北,9268,798,872,-74,0.45,12,sell,2026-03-11,2026-03-10
3/10,2382,彰銀,1230,63,0,63,0.38,13,buy,2026-03-11,2026-03-10
3/10,2382,元大-大甲,0039003800390055,2,70,-68,0.41,13,sell,2026-03-11,2026-03-10
3/10,2382,元大-四維,9831,65,8,57,0.34,14,buy,2026-03-11,2026-03-10
3/10,2382,凱基-中山,9229,27,605,-578,3.49,6,sell,2026-03-11,2026-03-10
3/10,2382,(牛牛牛)亞證券,6010,301,1,300,1.81,6,buy,2026-03-11,2026-03-10
3/10,2382,富邦-台北,9623,222,16,206,1.24,7,buy,2026-03-11,2026-03-10
3/10,2454,永豐金-匯立,0039004100380031,19,44,-25,0.44,7,sell,2026-03-11,2026-03-10
3/10,2454,元富-城東,0039004200320072,5,13,-8,0.14,15,sell,2026-03-11,2026-03-10
3/10,2454,兆豐證券,7000,85,47,38,0.68,13,buy,2026-03-11,2026-03-10
3/10,2382,統一,5850,10,299,-289,1.74,8,sell,2026-03-11,2026-03-10
3/10,2308,國票-敦北法人,0037003700390063,182,5,177,1.48,6,buy,2026-03-11,2026-03-10
3/10,2382,永豐金證券,0039004100300030,1055,166,889,5.36,1,buy,2026-03-11,2026-03-10
3/10,2308,花旗環球,1590,288,694,-406,3.39,2,sell,2026-03-11,2026-03-10
3/10,2330,群益金鼎-桃園,9189,6,69,-63,0.14,15,sell,2026-03-11,2026-03-10
3/10,2308,富邦-高雄,9659,5,30,-25,0.21,15,sell,2026-03-11,2026-03-10
3/10,2382,花旗環球,1590,567,26,541,3.26,2,buy,2026-03-11,2026-03-10
3/10,2308,新光,8560,116,81,35,0.29,13,buy,2026-03-11,2026-03-10
3/10,2382,玉山-城中,0038003800340045,98,15,83,0.5,12,buy,2026-03-11,2026-03-10
3/10,2382,元富,0039004200300030,520,12,508,3.06,3,buy,2026-03-11,2026-03-10
3/10,2382,摩根大通,8440,138,845,-707,4.27,3,sell,2026-03-11,2026-03-10
3/10,2382,美商高盛,1480,1872,1379,493,2.97,4,buy,2026-03-11,2026-03-10
3/10,2382,新加坡商瑞銀,1650,437,1120,-683,4.12,4,sell,2026-03-11,2026-03-10
3/10,2382,台灣摩根士丹利,1470,640,1282,-642,3.87,5,sell,2026-03-11,2026-03-10
3/10,2308,法銀巴黎,8900,10,54,-44,0.37,12,sell,2026-03-11,2026-03-10
3/10,2382,港商野村,1560,473,0,473,2.85,5,buy,2026-03-11,2026-03-10
3/10,2454,台新證券,8150,25,49,-24,0.43,8,sell,2026-03-11,2026-03-10
3/10,2308,元大-復北,9872,172,31,141,1.18,7,buy,2026-03-11,2026-03-10
3/10,2330,元大-台北,0039003800300068,159,24,135,0.29,12,buy,2026-03-11,2026-03-10
3/10,2454,香港上海匯豐,8960,66,7,59,1.05,8,buy,2026-03-11,2026-03-10
3/10,2382,港商麥格理,1360,66,531,-465,2.81,7,sell,2026-03-11,2026-03-10
3/10,2308,摩根大通,8440,457,662,-205,1.71,5,sell,2026-03-11,2026-03-10
3/10,2382,華南永昌-板橋,9349,2,120,-118,0.71,10,sell,2026-03-11,2026-03-10
3/10,2382,美林,1440,1144,2280,-1136,6.85,2,sell,2026-03-11,2026-03-10
3/10,2308,統一-士林,003500380035004d,40,12,28,0.23,15,buy,2026-03-11,2026-03-10
3/10,2308,兆豐證券,7000,221,8,213,1.78,4,buy,2026-03-11,2026-03-10
3/10,2454,新加坡商瑞銀,1650,232,337,-105,1.87,6,sell,2026-03-11,2026-03-10
3/10,2330,宏遠證券,1260,83,337,-254,0.55,9,sell,2026-03-11,2026-03-10
3/10,2330,國泰證券,8880,181,477,-296,0.65,8,sell,2026-03-11,2026-03-10
3/10,2317,國泰-敦南,8888,1336,435,901,1.31,2,buy,2026-03-11,2026-03-10
3/10,2317,玉山證券,8840,700,68,632,0.92,3,buy,2026-03-11,2026-03-10
3/10,2317,永豐金-匯立,0039004100380031,224,3061,-2837,4.11,6,sell,2026-03-11,2026-03-10
3/10,2317,美林,1440,3297,854,2443,3.54,1,buy,2026-03-11,2026-03-10
3/10,2317,新加坡商瑞銀,1650,714,4304,-3590,5.2,4,sell,2026-03-11,2026-03-10
3/10,2330,元大證券,9800,3667,2122,1545,3.37,1,buy,2026-03-11,2026-03-10
3/10,2317,台灣摩根士丹利,1470,1827,5842,-4015,5.82,3,sell,2026-03-11,2026-03-10
3/10,2308,元大-八德,9813,5,30,-25,0.21,14,sell,2026-03-11,2026-03-10
3/10,2330,中國信託,6160,571,373,198,0.43,10,buy,2026-03-11,2026-03-10
3/10,2330,玉山-信義,0038003800340043,119,25,94,0.21,15,buy,2026-03-11,2026-03-10
3/10,2317,港商麥格理,1360,259,587,-328,0.48,15,sell,2026-03-11,2026-03-10
3/10,2454,凱基-台北,9268,196,122,74,1.32,5,buy,2026-03-11,2026-03-10
3/10,2317,美商高盛,1480,3219,8694,-5475,7.94,2,sell,2026-03-11,2026-03-10
3/10,2454,群益金鼎,9100,21,164,-143,2.54,5,sell,2026-03-11,2026-03-10
3/10,2454,新光,8560,58,18,40,0.71,11,buy,2026-03-11,2026-03-10
3/10,2330,港商麥格理,1360,450,1007,-557,1.22,5,sell,2026-03-11,2026-03-10
3/10,2330,永豐金證券,0039004100300030,564,242,322,0.7,6,buy,2026-03-11,2026-03-10
3/10,2330,富邦證券,9600,1253,4102,-2849,6.22,2,sell,2026-03-11,2026-03-10
3/10,2330,群益金鼎-大安,0039003100380065,140,13,127,0.28,13,buy,2026-03-11,2026-03-10
3/10,2454,富邦-台北,9623,93,12,81,1.44,4,buy,2026-03-11,2026-03-10
3/10,2330,港商野村,1560,649,134,515,1.12,4,buy,2026-03-11,2026-03-10
3/10,2330,香港上海匯豐,8960,360,125,235,0.51,9,buy,2026-03-11,2026-03-10
3/10,2330,群益金鼎,9100,412,30,382,0.83,5,buy,2026-03-11,2026-03-10
3/10,2330,法銀巴黎,8900,211,1521,-1310,2.86,3,sell,2026-03-11,2026-03-10
3/10,2330,凱基,9200,394,72,322,0.7,7,buy,2026-03-11,2026-03-10
3/10,2454,元大-台北,0039003800300068,64,4,60,1.07,7,buy,2026-03-11,2026-03-10
3/10,2330,新加坡商瑞銀,1650,1457,2003,-546,1.19,6,sell,2026-03-11,2026-03-10
3/10,2382,中國信託,6160,74,141,-67,0.4,14,sell,2026-03-11,2026-03-10
3/10,2330,摩根大通,8440,3327,6428,-3101,6.77,1,sell,2026-03-11,2026-03-10
3/10,3711,玉山-高雄,8843,212,11,201,0.8,12,buy,2026-03-11,2026-03-10
3/10,2454,美林,1440,281,521,-240,4.27,2,sell,2026-03-11,2026-03-10
3/10,2330,台灣摩根士丹利,1470,1061,2257,-1196,2.61,4,sell,2026-03-11,2026-03-10
3/10,2454,港商麥格理,1360,112,57,55,0.98,9,buy,2026-03-11,2026-03-10
3/10,2330,元富,0039004200300030,493,318,175,0.38,11,buy,2026-03-11,2026-03-10
3/10,2330,彰銀,1230,16,203,-187,0.41,12,sell,2026-03-11,2026-03-10
3/10,2317,國泰證券,8880,61,477,-416,0.6,13,sell,2026-03-11,2026-03-10
3/10,2317,永豐金-市政,0039004100390057,275,45,230,0.33,15,buy,2026-03-11,2026-03-10
3/10,2317,元大-士林,003900380031006a,615,7,608,0.88,4,buy,2026-03-11,2026-03-10
3/10,2454,摩根大通,8440,677,418,259,4.61,1,buy,2026-03-11,2026-03-10
3/10,2308,永豐金證券,0039004100300030,279,87,192,1.6,5,buy,2026-03-11,2026-03-10
3/10,3711,元富,0039004200300030,464,194,270,1.08,9,buy,2026-03-11,2026-03-10
3/10,2317,華南永昌,9300,221,2159,-1938,2.81,8,sell,2026-03-11,2026-03-10
3/10,2317,永豐金證券,0039004100300030,616,232,384,0.56,8,buy,2026-03-11,2026-03-10
3/10,2303,元大-大里,0039003800310067,317,80,237,0.31,12,buy,2026-03-11,2026-03-10
3/10,2454,凱基-中山,9229,104,5,99,1.76,2,buy,2026-03-11,2026-03-10
3/10,2317,香港上海匯豐,8960,0,421,-421,0.61,12,sell,2026-03-11,2026-03-10
3/10,2330,兆豐-南京,0037003000300050,217,522,-305,0.67,7,sell,2026-03-11,2026-03-10
3/10,2317,大和國泰,8890,0,1327,-1327,1.92,9,sell,2026-03-11,2026-03-10
3/10,2454,康和,8450,68,6,62,1.1,6,buy,2026-03-11,2026-03-10
3/10,2454,元大證券,9800,202,411,-209,3.72,4,sell,2026-03-11,2026-03-10
3/10,2317,元大-東泰,9817,272,42,230,0.33,14,buy,2026-03-11,2026-03-10
3/10,2317,國票-敦北法人,0037003700390063,24,353,-329,0.48,14,sell,2026-03-11,2026-03-10
3/10,2382,富邦證券,9600,204,320,-116,0.7,11,sell,2026-03-11,2026-03-10
3/10,2454,台灣摩根士丹利,1470,138,367,-229,4.07,3,sell,2026-03-11,2026-03-10
3/10,2317,凱基-台北,9268,2040,2767,-727,1.05,10,sell,2026-03-11,2026-03-10
3/10,2317,新光,8560,664,259,405,0.59,6,buy,2026-03-11,2026-03-10
3/10,2382,臺銀,1040,103,4,99,0.6,11,buy,2026-03-11,2026-03-10
3/10,2317,統一-南京,0035003800350055,431,34,397,0.58,7,buy,2026-03-11,2026-03-10
3/10,2330,國票-敦北法人,0037003700390063,64,268,-204,0.45,11,sell,2026-03-11,2026-03-10
3/10,2317,元大證券,9800,3954,3403,551,0.8,5,buy,2026-03-11,2026-03-10
3/10,2881,凱基,9200,295,514,-219,1.22,8,sell,2026-03-11,2026-03-10
3/10,2330,富邦-台北,9623,119,206,-87,0.19,14,sell,2026-03-11,2026-03-10
3/10,2330,凱基-城中,9227,11,187,-176,0.38,13,sell,2026-03-11,2026-03-10
3/10,2317,富邦-新竹,9647,348,36,312,0.45,10,buy,2026-03-11,2026-03-10
3/10,3711,兆豐-北高雄,0037003000300049,9,35,-26,0.1,15,sell,2026-03-11,2026-03-10
3/10,2317,港商野村,1560,41,2015,-1974,2.86,7,sell,2026-03-11,2026-03-10
3/10,2317,中國信託,6160,471,191,280,0.41,12,buy,2026-03-11,2026-03-10
3/10,2317,摩根大通,8440,2349,9603,-7254,10.51,1,sell,2026-03-11,2026-03-10
3/10,2330,國泰-敦南,8888,640,382,258,0.56,8,buy,2026-03-11,2026-03-10
3/10,2317,宏遠證券,1260,24,506,-482,0.7,11,sell,2026-03-11,2026-03-10
3/10,2454,群益金鼎-館前,0039003100330059,1,12,-11,0.2,11,sell,2026-03-11,2026-03-10
3/10,3711,港商野村,1560,496,229,267,1.07,10,buy,2026-03-11,2026-03-10
3/10,2891,港商麥格理,1360,1238,797,441,0.85,11,buy,2026-03-11,2026-03-10
3/10,2303,凱基-台北,9268,4255,3350,905,1.19,5,buy,2026-03-11,2026-03-10
3/10,2303,凱基,9200,1210,238,972,1.28,4,buy,2026-03-11,2026-03-10
3/10,2891,群益金鼎,9100,7451,74,7377,14.16,1,buy,2026-03-11,2026-03-10
3/10,2882,國票-桃園,0037003700390072,0,51,-51,0.28,13,sell,2026-03-11,2026-03-10
3/10,2882,新光,8560,126,30,96,0.53,14,buy,2026-03-11,2026-03-10
3/10,2303,富邦證券,9600,431,1915,-1484,1.95,7,sell,2026-03-11,2026-03-10
3/10,2317,富邦證券,9600,130,3402,-3272,4.74,5,sell,2026-03-11,2026-03-10
3/10,3711,摩根大通,8440,854,4551,-3697,14.8,1,sell,2026-03-11,2026-03-10
3/10,2303,元大-土城學府,9822,337,5,332,0.44,9,buy,2026-03-11,2026-03-10
3/10,2303,美商高盛,1480,12762,5105,7657,10.09,1,buy,2026-03-11,2026-03-10
3/10,3711,彰銀-台中,1233,143,6,137,0.55,14,buy,2026-03-11,2026-03-10
3/10,2303,台新-台中,0038003100350042,383,113,270,0.36,10,buy,2026-03-11,2026-03-10
3/10,2891,香港上海匯豐,8960,1105,142,963,1.85,7,buy,2026-03-11,2026-03-10
3/10,2303,永豐金證券,0039004100300030,1139,7421,-6282,8.27,1,sell,2026-03-11,2026-03-10
3/10,2881,富邦-新竹,9647,63,11,52,0.29,14,buy,2026-03-11,2026-03-10
3/10,2882,陽信-石牌,8711,90,5,85,0.47,15,buy,2026-03-11,2026-03-10
3/10,2891,永豐金-匯立,0039004100380031,38,187,-149,0.29,11,sell,2026-03-11,2026-03-10
