date,code,name,foreign_net,trust_net,dealer_net,market
2025-09-11,2330,台積電,10035672,-595954,-910076,TWSE
2025-09-11,2331,精英,898000,0,-40779,TWSE
2025-09-11,2332,友訊,-2689000,0,-199898,TWSE
2025-09-11,2337,旺宏,8307000,-20000,2948441,TWSE
2025-09-11,2338,光罩,301000,0,28959,TWSE
2025-09-11,2340,台亞,-1792000,0,-143792,TWSE
2025-09-11,2342,茂矽,-455000,0,0,TWSE
2025-09-11,2344,華邦電,-9216759,10700000,-2683002,TWSE
2025-09-11,2345,智邦,-1435611,435403,-109900,TWSE
2025-09-11,2347,聯強,852000,-1084504,-54085,TWSE
2025-09-11,2348,海悅,-97000,0,9370,TWSE
2025-09-11,2349,錸德,-2818000,0,-1624,TWSE
2025-09-11,2351,順德,-167000,0,-22724,TWSE
2025-09-11,2352,佳世達,326000,-39000,-325981,TWSE
2025-09-11,2353,宏碁,-2969580,-1666000,-371673,TWSE
2025-09-11,2354,鴻準,1714210,-177715,-620652,TWSE
2025-09-11,2355,敬鵬,1472000,-18210,2465,TWSE
2025-09-11,2356,英業達,4162536,149000,-531301,TWSE
2025-09-11,2357,華碩,2145312,-105380,71622,TWSE
2025-09-11,2359,所羅門,-713766,0,-49004,TWSE
2025-09-11,2360,致茂,401160,-287236,-33114,TWSE
2025-09-11,2362,藍天,-51000,-9000,-9148,TWSE
2025-09-11,2363,矽統,-1382595,-10000,-159073,TWSE
2025-09-11,2364,倫飛,86000,0,0,TWSE
2025-09-11,2365,昆盈,-1165000,0,-86491,TWSE
2025-09-11,2367,燿華,841644,0,-163352,TWSE
2025-09-11,2368,金像電,-299228,1090000,-168694,TWSE
2025-09-11,2369,菱生,-90000,0,4488,TWSE
2025-09-11,2371,大同,-2236000,385907,-116755,TWSE
2025-09-11,2373,震旦行,-13000,0,0,TWSE
2025-09-11,2374,佳能,-1830473,0,-676878,TWSE
2025-09-11,2375,凱美,-135000,0,-8427,TWSE
2025-09-11,2376,技嘉,-117990,7000,-232872,TWSE
2025-09-11,2377,微星,-1767361,-345,-149327,TWSE
2025-09-11,2379,瑞昱,1363693,-337949,-185799,TWSE
2025-09-11,2382,廣達,-5463350,-746784,-288529,TWSE
2025-09-11,2383,台光電,792804,346436,153988,TWSE
2025-09-11,2385,群光,-317003,-83134,-22029,TWSE
2025-09-11,2387,精元,-460000,0,-18648,TWSE
2025-09-11,2388,威盛,-2445800,0,12448,TWSE
2025-09-11,2390,云辰,-229000,0,-4000,TWSE
2025-09-11,2392,正崴,-734000,0,-7365,TWSE
2025-09-11,2393,億光,-263000,-43033,-34910,TWSE
2025-09-11,2395,研華,-247861,-20551,44041,TWSE
2025-09-11,2397,友通,180000,0,0,TWSE
2025-09-11,2399,映泰,87000,0,-34000,TWSE
2025-09-11,2401,凌陽,-1087800,-5000,-226994,TWSE
2025-09-11,2402,毅嘉,200000,0,-124541,TWSE
2025-09-11,2404,漢唐,122729,-178128,54542,TWSE
2025-09-11,2405,輔信,45000,0,-297,TWSE
2025-09-11,2406,國碩,1007000,0,-5530,TWSE
2025-09-11,2408,南亞科,43270512,246000,156162,TWSE
2025-09-11,2409,友達,-24234852,-36600,-198014,TWSE
2025-09-11,2412,中華電,-39759,-281000,-38347,TWSE
2025-09-11,2413,環科,-49000,0,0,TWSE
2025-09-11,2414,精技,29000,0,-24000,TWSE
2025-09-11,2415,錩新,4000,0,-26198,TWSE
2025-09-11,2417,圓剛,-93000,0,746,TWSE
2025-09-11,2419,仲琦,-100000,0,-2752,TWSE
2025-09-11,2420,新巨,-542000,-20000,1466,TWSE
2025-09-11,2421,建準,783930,0,-52684,TWSE
2025-09-11,2423,固緯,34020,0,9000,TWSE
2025-09-11,2424,隴華,9000,0,0,TWSE
2025-09-11,2425,承啟,-49000,0,0,TWSE
2025-09-11,2426,鼎元,-41000,0,1000,TWSE
2025-09-11,2427,三商電,-321000,0,-14000,TWSE
2025-09-11,2428,興勤,-57000,0,-5064,TWSE
2025-09-11,2429,銘旺科,942200,0,25953,TWSE
2025-09-11,2430,燦坤,1000,0,-7000,TWSE
2025-09-11,2431,聯昌,-1069000,0,-11744,TWSE
2025-09-11,2432,倚天酷碁-創,0,0,8000,TWSE
2025-09-11,2433,互盛電,0,0,0,TWSE
2025-09-11,2436,偉詮電,389200,-4000,-92438,TWSE
2025-09-11,2438,翔耀,-8000,0,0,TWSE
2025-09-11,2439,美律,-446000,-1075478,-59415,TWSE
2025-09-11,2440,太空梭,-11000,0,0,TWSE
2025-09-11,2441,超豐,551000,-466000,-29000,TWSE
2025-09-11,2442,新美齊,-271291,0,308551,TWSE
2025-09-11,2444,兆勁,-57000,0,1000,TWSE
2025-09-11,2449,京元電子,4134562,95000,-1015463,TWSE
2025-09-11,2450,神腦,-31950,0,-1000,TWSE
2025-09-11,2451,創見,743000,-53800,-77653,TWSE
2025-09-11,2453,凌群,-231000,0,0,TWSE
2025-09-11,2454,聯發科,635841,-184110,-84584,TWSE
2025-09-11,2455,全新,555000,-957000,49883,TWSE
2025-09-11,2457,飛宏,-50000,0,-25926,TWSE
2025-09-11,2458,義隆,-716013,-405166,-163473,TWSE
2025-09-11,2459,敦吉,10000,0,-12000,TWSE
2025-09-11,2460,建通,-15000,0,150,TWSE
2025-09-11,2461,光群雷,-52000,0,0,TWSE
2025-09-11,2462,良得電,-277000,0,-3888,TWSE
2025-09-11,2464,盟立,-1015600,0,-155531,TWSE
2025-09-11,2465,麗臺,-90000,0,0,TWSE
2025-09-11,2466,冠西電,110000,0,-1000,TWSE
2025-09-11,2467,志聖,1296900,-3000,-127694,TWSE
2025-09-11,2468,華經,-178990,0,-16331,TWSE
2025-09-11,2471,資通,43000,0,-2000,TWSE
2025-09-11,2472,立隆電,-209980,-1000,-10728,TWSE
2025-09-11,2474,可成,-61395,-840143,-123881,TWSE
2025-09-11,2476,鉅祥,1308000,0,-39778,TWSE
2025-09-11,2477,美隆電,19000,0,-136000,TWSE
2025-09-11,2478,大毅,-47000,0,-15000,TWSE
2025-09-11,2480,敦陽科,26000,-106000,6547,TWSE
2025-09-11,2481,強茂,-3613204,1342000,-924780,TWSE
2025-09-11,2482,連宇,-1000,0,-1591,TWSE
2025-09-11,2483,百容,5000,0,1000,TWSE
2025-09-11,2484,希華,-243000,0,9979,TWSE
2025-09-11,2485,兆赫,-357000,0,-20944,TWSE
2025-09-11,2486,一詮,-5000,0,20585,TWSE
2025-09-11,2488,漢平,-270000,0,-13129,TWSE
2025-09-11,2489,瑞軒,-2371000,0,-45672,TWSE
2025-09-11,2491,吉祥全,-7000,0,67,TWSE
2025-09-11,2492,華新科,-141000,0,-2495,TWSE
2025-09-11,2493,揚博,363980,0,-4729,TWSE
2025-09-11,2495,普安,-778950,-30000,-2575,TWSE
2025-09-11,2496,卓越,-8000,0,0,TWSE
2025-09-11,2497,怡利電,-111000,0,-2824,TWSE
2025-09-11,2498,宏達電,-4578860,-4000,-678565,TWSE
2025-09-11,2501,國建,1063000,0,-36000,TWSE
2025-09-11,2504,國產,-2040000,-328147,10255,TWSE
2025-09-11,2505,國揚,-119000,0,-140000,TWSE
2025-09-11,2506,太設,-74000,0,0,TWSE
2025-09-11,2509,全坤建,-6000,0,0,TWSE
2025-09-11,2511,太子,-372000,0,-2000,TWSE
2025-09-11,2514,龍邦,-25000,0,-8001,TWSE
2025-09-11,2515,中工,-3210850,0,-190779,TWSE
2025-09-11,2516,新建,-116000,0,-4000,TWSE
2025-09-11,2520,冠德,365000,413000,121814,TWSE
2025-09-11,2524,京城,-17000,0,-13711,TWSE
2025-09-11,2527,宏璟,-10000,-1656,-1003,TWSE
2025-09-11,2528,皇普,-28000,0,-12000,TWSE
2025-09-11,2530,華建,-320000,0,-45000,TWSE
2025-09-11,2534,宏盛,55000,0,-208820,TWSE
2025-09-11,2535,達欣工,-71000,0,-13209,TWSE
2025-09-11,2536,宏普,-62000,0,-111000,TWSE
2025-09-11,2537,聯上發,-218000,0,2000,TWSE
2025-09-11,2538,基泰,-104000,0,-6000,TWSE
2025-09-11,2539,櫻花建,-477208,-4036,-8000,TWSE
2025-09-11,2540,愛山林,-444000,0,2459,TWSE
2025-09-11,2542,興富發,1466000,-82000,-149408,TWSE
2025-09-11,2543,皇昌,-747000,0,-175213,TWSE
2025-09-11,2545,皇翔,-430469,0,-55797,TWSE
2025-09-11,2546,根基,163000,0,-3000,TWSE
2025-09-11,2547,日勝生,-189000,-1000,-148,TWSE
2025-09-11,2548,華固,51600,0,-18009,TWSE
2025-09-11,2597,潤弘,-220000,-8000,-3102,TWSE
2025-09-11,2601,益航,-306000,0,-2000,TWSE
2025-09-11,2603,長榮,-2167565,-270278,-486185,TWSE
2025-09-11,2605,新興,1374000,0,18238,TWSE
2025-09-11,2606,裕民,-451000,245860,51429,TWSE
2025-09-11,2607,榮運,-112000,-208000,-21000,TWSE
2025-09-11,2608,嘉里大榮,-1000,0,-16339,TWSE
2025-09-11,2609,陽明,-8067811,-2171058,-281615,TWSE
2025-09-11,2610,華航,-16870469,-1496713,-91890,TWSE
2025-09-11,2611,志信,-184000,0,0,TWSE
2025-09-11,2612,中航,241000,0,-33946,TWSE
2025-09-11,2613,中櫃,-179000,0,-59000,TWSE
2025-09-11,2614,東森,132541,0,-194688,TWSE
2025-09-11,2615,萬海,-1856320,-126789,-341945,TWSE
2025-09-11,2616,山隆,-18000,0,0,TWSE
2025-09-11,2617,台航,399000,-3000,-5551,TWSE
2025-09-11,2618,長榮航,-42172724,-6566576,-1485557,TWSE
2025-09-11,2630,亞航,933120,0,-134668,TWSE
2025-09-11,2633,台灣高鐵,-601000,-19728,25000,TWSE
2025-09-11,2634,漢翔,-4543492,-350000,-2300102,TWSE
2025-09-11,2636,台驊控股,-437196,0,-34340,TWSE
2025-09-11,2637,慧洋-KY,-440975,-11000,1660,TWSE
2025-09-11,2642,宅配通,24258,0,7000,TWSE
2025-09-11,2645,長榮航太,663165,140000,-154080,TWSE
2025-09-11,2646,星宇航空,-1380000,0,-10150,TWSE
2025-09-11,2701,萬企,0,0,0,TWSE
2025-09-11,2702,華園,-2000,0,0,TWSE
2025-09-11,2704,國賓,-52000,0,-58000,TWSE
2025-09-11,2705,六福,-15000,0,0,TWSE
2025-09-11,2706,第一店,24000,0,1000,TWSE
2025-09-11,2707,晶華,56321,-1260,1000,TWSE
2025-09-11,2712,遠雄來,1000,0,0,TWSE
2025-09-11,2722,夏都,-1000,0,0,TWSE
2025-09-11,2723,美食-KY,-551000,0,-2534,TWSE
2025-09-11,2727,王品,69000,940,5079,TWSE
2025-09-11,2731,雄獅,-134000,-500000,-64476,TWSE
2025-09-11,2739,寒舍,-105000,0,0,TWSE
2025-09-11,2748,雲品,-41000,0,0,TWSE
2025-09-11,2753,八方雲集,389000,0,7591,TWSE
2025-09-11,2762,世界健身-KY,0,0,0,TWSE
2025-09-11,2801,彰銀,5854413,-157399,-93000,TWSE
2025-09-11,2809,京城銀,-1260960,-40450,1664591,TWSE
2025-09-11,2812,台中銀,4389946,-59909,111000,TWSE
2025-09-11,2816,旺旺保,3000,0,1000,TWSE
2025-09-11,2820,華票,889000,0,-4000,TWSE
2025-09-11,2832,台產,760000,0,100000,TWSE
2025-09-11,2834,臺企銀,3811118,-200813,-126210,TWSE
2025-09-11,2836,高雄銀,500030,0,-186000,TWSE
2025-09-11,2838,聯邦銀,664000,-2000,-126000,TWSE
2025-09-11,2838A,聯邦銀甲特,-7000,0,0,TWSE
2025-09-11,2845,遠東銀,-2365000,-51000,-15000,TWSE
2025-09-11,2849,安泰銀,12000,0,-20000,TWSE
2025-09-11,2850,新產,346000,-205000,-229001,TWSE
2025-09-11,2851,中再保,1160000,0,-69000,TWSE
2025-09-11,2852,第一保,113000,-5771,-109000,TWSE
2025-09-11,2855,統一證,38934,977000,0,TWSE
2025-09-11,2867,三商壽,-3303000,0,0,TWSE
2025-09-11,2880,華南金,3331645,72000,-1526009,TWSE
2025-09-11,2881,富邦金,-1104588,22193,34107,TWSE
2025-09-11,2881B,富邦金乙特,0,0,1000,TWSE
2025-09-11,2882,國泰金,492384,544940,-290053,TWSE
2025-09-11,2882B,國泰金乙特,0,0,5000,TWSE
2025-09-11,2883,凱基金,-21524780,-1699000,-1595789,TWSE
2025-09-11,2883B,凱基金乙特,-7000,-350000,-135000,TWSE
2025-09-11,2884,玉山金,8498699,-3647138,-16623,TWSE
2025-09-11,2885,元大金,3946305,-98686,-1080607,TWSE
2025-09-11,2886,兆豐金,6450075,-552368,-2252000,TWSE
2025-09-11,2887,台新新光金,5716413,-1277000,-822000,TWSE
2025-09-11,2887E,台新新光戊特一,12000,0,0,TWSE
2025-09-11,2887I,台新新光辛特,-249005,0,0,TWSE
2025-09-11,2889,國票金,-798000,-43000,-39286,TWSE
2025-09-11,2890,永豐金,17989826,-5062652,-3431000,TWSE
2025-09-11,2891,中信金,11718189,-2237365,-1666000,TWSE
2025-09-11,2891B,中信金乙特,0,0,-8000,TWSE
2025-09-11,2891C,中信金丙特,0,0,1000,TWSE
2025-09-11,2892,第一金,2669502,-398000,38972,TWSE
2025-09-11,2897,王道銀行,529000,-22000,-299634,TWSE
2025-09-11,2901,欣欣,-1000,0,0,TWSE
2025-09-11,2903,遠百,1294000,0,-452000,TWSE
2025-09-11,2904,匯僑,2000,0,0,TWSE
2025-09-11,2905,三商,-111000,0,-163010,TWSE
2025-09-11,2906,高林,-2000,0,0,TWSE
2025-09-11,2908,特力,-136000,0,-17000,TWSE
2025-09-11,2912,統一超,-100154,-141319,-89000,TWSE
2025-09-11,2913,農林,-1923000,0,-194321,TWSE
2025-09-11,2915,潤泰全,-251000,-24000,-14374,TWSE
2025-09-11,2923,鼎固-KY,-4000,0,0,TWSE
2025-09-11,2929,淘帝-KY,-212000,0,0,TWSE
2025-09-11,2945,三商家購,1000,0,0,TWSE
2025-09-11,3002,歐格,-11000,0,-119000,TWSE
2025-09-11,3003,健和興,-51000,0,-16984,TWSE
2025-09-11,3004,豐達科,-62237,25000,-33456,TWSE
2025-09-11,3005,神基,3062730,-870780,-301548,TWSE
2025-09-11,3006,晶豪科,-180744,0,-193158,TWSE
2025-09-11,3008,大立光,-176186,-24597,-34811,TWSE
2025-09-11,3010,華立,3000,0,-19285,TWSE
2025-09-11,3011,今皓,149000,0,-76000,TWSE
2025-09-11,3013,晟銘電,-1698285,0,-174747,TWSE
2025-09-11,3014,聯陽,-231000,-24824,911,TWSE
2025-09-11,3015,全漢,-348000,-20000,-50958,TWSE
2025-09-11,3016,嘉晶,-38000,0,-2926,TWSE
2025-09-11,3017,奇鋐,477653,408832,-66259,TWSE
2025-09-11,3019,亞光,198269,0,-44148,TWSE
2025-09-11,3021,鴻名,-102000,0,3000,TWSE
2025-09-11,3022,威強電,-507000,-4000,-5544,TWSE
2025-09-11,3023,信邦,-129000,-17000,-41293,TWSE
2025-09-11,3024,憶聲,-44000,0,2000,TWSE
2025-09-11,3025,星通,-47000,0,1000,TWSE
2025-09-11,3026,禾伸堂,52000,0,1000,TWSE
2025-09-11,3027,盛達,29000,0,-6000,TWSE
2025-09-11,3028,增你強,64000,0,-36000,TWSE
2025-09-11,3029,零壹,162400,0,-9423,TWSE
2025-09-11,3030,德律,322970,0,-116708,TWSE
2025-09-11,3031,佰鴻,91000,0,-144519,TWSE
2025-09-11,3032,偉訓,-71000,0,-58645,TWSE
2025-09-11,3033,威健,-1054000,-198267,-3078,TWSE
2025-09-11,3034,聯詠,-537232,-540426,-59955,TWSE
2025-09-11,3035,智原,-1078000,-5000,-56430,TWSE
2025-09-11,3036,文曄,2056995,-675000,-197627,TWSE
2025-09-11,3037,欣興,7111688,429344,-690261,TWSE
2025-09-11,3038,全台,-135000,-2454,-1446,TWSE
2025-09-11,3040,遠見,-226000,0,13000,TWSE
2025-09-11,3041,揚智,-84000,0,1001,TWSE
2025-09-11,3042,晶技,167229,-12070,100158,TWSE
2025-09-11,3043,科風,-4000,0,0,TWSE
2025-09-11,3044,健鼎,12637,128440,-265275,TWSE
2025-09-11,3045,台灣大,-992920,-80000,-32841,TWSE
2025-09-11,3046,建碁,-169000,0,-20654,TWSE
2025-09-11,3047,訊舟,-275000,0,0,TWSE
2025-09-11,3048,益登,339000,0,-75000,TWSE
2025-09-11,3049,精金,-477000,0,-898,TWSE
2025-09-11,3050,鈺德,-235000,0,27000,TWSE
2025-09-11,3051,力特,-476000,0,0,TWSE
2025-09-11,3052,夆典,-329000,0,-26000,TWSE
2025-09-11,3055,蔚華科,-193000,0,-1557,TWSE
2025-09-11,3056,富華新,230000,0,2761,TWSE
2025-09-11,3057,喬鼎,-67000,0,0,TWSE
2025-09-11,3058,立德,67000,0,12000,TWSE
2025-09-11,3059,華晶科,1129000,0,-409379,TWSE
2025-09-11,3060,銘異,-288000,0,937,TWSE
2025-09-11,3062,建漢,-844000,0,-10049,TWSE
2025-09-11,3090,日電貿,49000,-4310,-3337,TWSE
2025-09-11,3092,鴻碩,-243884,0,0,TWSE
2025-09-11,3094,聯傑,-88000,0,3079,TWSE
2025-09-11,3130,一零四,-2999,0,0,TWSE
2025-09-11,3135,凌航,-115000,0,0,TWSE
2025-09-11,3138,耀登,20000,0,1000,TWSE
2025-09-11,3149,正達,718000,0,0,TWSE
2025-09-11,3150,鈺寶-創,7000,0,14000,TWSE
2025-09-11,3167,大量,-47495,-25000,22000,TWSE
2025-09-11,3189,景碩,-360592,-3000,-118223,TWSE
2025-09-11,3209,全科,-181000,-7581,-26275,TWSE
2025-09-11,3229,晟鈦,0,0,0,TWSE
2025-09-11,3231,緯創,14221565,2054582,-530483,TWSE
2025-09-11,3257,虹冠電,207000,0,10000,TWSE
2025-09-11,3266,昇陽,-4000,0,0,TWSE
2025-09-11,3296,勝德,105000,0,-65000,TWSE
2025-09-11,3305,昇貿,1246840,28000,-60725,TWSE
2025-09-11,3308,聯德,-13000,0,0,TWSE
2025-09-11,3311,閎暉,158000,0,-50729,TWSE
2025-09-11,3312,弘憶股,81000,0,17227,TWSE
2025-09-11,3338,泰碩,63304,0,-1576,TWSE
2025-09-11,3346,麗清,-128000,0,1000,TWSE
2025-09-11,3356,奇偶,145000,0,0,TWSE
2025-09-11,3376,新日興,273000,75000,-114209,TWSE
2025-09-11,3380,明泰,277000,-20000,50754,TWSE
2025-09-11,3406,玉晶光,-699800,-142000,-38691,TWSE
2025-09-11,3413,京鼎,187000,-70000,-23231,TWSE
2025-09-11,3416,融程電,365920,0,56611,TWSE
2025-09-11,3419,譁裕,-39000,0,1000,TWSE
2025-09-11,3432,台端,-10000,0,0,TWSE
2025-09-11,3437,榮創,-131000,0,0,TWSE
2025-09-11,3443,創意,556762,45956,-37043,TWSE
2025-09-11,3447,展達,432000,0,941,TWSE
2025-09-11,3450,聯鈞,2590,-313000,647943,TWSE
2025-09-11,3454,晶睿,-122000,0,57,TWSE
2025-09-11,3481,群創,8726995,-2344077,-790952,TWSE
2025-09-11,3494,誠研,-2000,0,0,TWSE
2025-09-11,3501,維熹,-65000,0,-5,TWSE
2025-09-11,3504,揚明光,-38000,0,1617,TWSE
2025-09-11,3515,華擎,800790,-40000,68109,TWSE
2025-09-11,3518,柏騰,-25000,0,-31000,TWSE
2025-09-11,3528,安馳,-257000,0,-253,TWSE
2025-09-11,3530,晶相光,-21000,0,384,TWSE
2025-09-11,3532,台勝科,21000,0,-3022,TWSE
2025-09-11,3533,嘉澤,-346049,-3000,18654,TWSE
2025-09-11,3535,晶彩科,18866,0,-82818,TWSE
2025-09-11,3543,州巧,11000,0,-338,TWSE
2025-09-11,3545,敦泰,-716200,0,3617,TWSE
2025-09-11,3550,聯穎,-83692,0,-108898,TWSE
2025-09-11,3557,嘉威,-7000,0,0,TWSE
2025-09-11,3563,牧德,197924,0,-6001,TWSE
2025-09-11,3576,聯合再生,-666000,0,0,TWSE
2025-09-11,3583,辛耘,-36000,0,-46910,TWSE
2025-09-11,3588,通嘉,-163000,0,1000,TWSE
2025-09-11,3591,艾笛森,-144000,0,120630,TWSE
2025-09-11,3592,瑞鼎,-76000,-23258,-35,TWSE
2025-09-11,3596,智易,70000,0,9903,TWSE
2025-09-11,3605,宏致,938350,0,-54282,TWSE
2025-09-11,3607,谷崧,-80000,0,0,TWSE
2025-09-11,3617,碩天,-53000,-92000,-1880,TWSE
2025-09-11,3622,洋華,-114000,0,-18181,TWSE
2025-09-11,3645,達邁,-257990,0,63936,TWSE
2025-09-11,3652,精聯,-22000,0,2000,TWSE
2025-09-11,3653,健策,233784,-307053,-83848,TWSE
2025-09-11,3661,世芯-KY,47207,-103000,-44856,TWSE
2025-09-11,3665,貿聯-KY,-23501,346000,-58088,TWSE
2025-09-11,3669,圓展,-6000,0,1000,TWSE
2025-09-11,3673,TPK-KY,526194,0,-46477,TWSE
2025-09-11,3679,新至陞,-37000,0,-5000,TWSE
2025-09-11,3686,達能,-2000,0,0,TWSE
2025-09-11,3694,海華,-480988,0,-3269,TWSE
2025-09-11,3701,大眾控,501000,0,-13816,TWSE
2025-09-11,3702,大聯大,-801134,-1600000,-349485,TWSE
2025-09-11,3703,欣陸,-198000,0,-62220,TWSE
2025-09-11,3704,合勤控,306000,0,1117,TWSE
2025-09-11,3705,永信,-832000,0,-12910,TWSE
2025-09-11,3706,神達,-24800353,-874000,-2346321,TWSE
2025-09-11,3708,上緯投控,116865,0,-16882,TWSE
2025-09-11,3711,日月光投控,3015949,-950669,-795638,TWSE
2025-09-11,3712,永崴投控,-162000,-6110,-11330,TWSE
2025-09-11,3714,富采,-111000,0,-16000,TWSE
2025-09-11,3715,定穎投控,-763999,100000,-352481,TWSE
2025-09-11,3716,中化控股,-59000,0,-16000,TWSE
2025-09-11,3717,聯嘉投控,78000,0,6000,TWSE
2025-09-11,4104,佳醫,-128000,0,-3735,TWSE
2025-09-11,4106,雃博,-3000,0,0,TWSE
2025-09-11,4108,懷特,-120493,0,0,TWSE
2025-09-11,4119,旭富,-97000,0,1445,TWSE
2025-09-11,4133,亞諾法,-3000,0,-4000,TWSE
2025-09-11,4137,麗豐-KY,-21645,0,-20,TWSE
2025-09-11,4142,國光生,-1362000,0,-8002,TWSE
2025-09-11,4148,全宇生技-KY,5000,0,0,TWSE
2025-09-11,4155,訊映,-28000,0,1000,TWSE
2025-09-11,4164,承業醫,241000,0,12889,TWSE
2025-09-11,4190,佐登-KY,-3000,0,0,TWSE
2025-09-11,4306,炎洲,-655904,0,0,TWSE
2025-09-11,4414,如興,80000,0,1000,TWSE
2025-09-11,4426,利勤,-8000,0,0,TWSE
2025-09-11,4438,廣越,1000,0,-17000,TWSE
2025-09-11,4439,冠星-KY,6000,0,0,TWSE
2025-09-11,4440,宜新實業,-6000,0,2000,TWSE
2025-09-11,4441,振大環球,-38000,0,-7000,TWSE
2025-09-11,4526,東台,-2191970,0,-50000,TWSE
2025-09-11,4532,瑞智,-1347000,-10650,-49819,TWSE
2025-09-11,4536,拓凱,-359000,0,-2805,TWSE
2025-09-11,4540,全球傳動,-42000,0,2031,TWSE
2025-09-11,4545,銘鈺,-20000,0,-1000,TWSE
2025-09-11,4551,智伸科,97926,-79000,-33283,TWSE
2025-09-11,4552,力達-KY,-22000,0,0,TWSE
2025-09-11,4555,氣立,210000,0,-629,TWSE
2025-09-11,4557,永新-KY,-215989,0,0,TWSE
2025-09-11,4560,強信-KY,-9000,0,-6000,TWSE
2025-09-11,4562,穎漢,34000,0,28,TWSE
2025-09-11,4564,元翎,-216000,0,-61762,TWSE
2025-09-11,4566,時碩工業,73000,0,-8005,TWSE
2025-09-11,4569,六方科-KY,26000,0,0,TWSE
2025-09-11,4571,鈞興-KY,-153000,0,-3197,TWSE
2025-09-11,4572,駐龍,-5000,0,-2000,TWSE
2025-09-11,4576,大銀微系統,-314000,0,-26470,TWSE
2025-09-11,4583,台灣精銳,5248,0,-2407,TWSE
2025-09-11,4588,玖鼎電力,39000,0,0,TWSE
2025-09-11,4720,德淵,-202000,-2568,4000,TWSE
2025-09-11,4722,國精化,-2508000,0,-20204,TWSE
2025-09-11,4736,泰博,-84000,0,-23000,TWSE
2025-09-11,4737,華廣,11001,0,-1000,TWSE
2025-09-11,4739,康普,-136046,0,12626,TWSE
2025-09-11,4746,台耀,-259000,0,-10466,TWSE
2025-09-11,4755,三福化,-73000,0,1000,TWSE
2025-09-11,4763,材料*-KY,-296000,-159917,-186925,TWSE
2025-09-11,4766,南寶,229010,-14850,-21816,TWSE
2025-09-11,4770,上品,325178,0,-17758,TWSE
2025-09-11,4771,望隼,-52000,0,0,TWSE
2025-09-11,4904,遠傳,1227088,-563000,-559000,TWSE
2025-09-11,4906,正文,80000,0,9505,TWSE
2025-09-11,4912,聯德控股-KY,-247875,0,-6650,TWSE
2025-09-11,4915,致伸,-464000,-184730,-19652,TWSE
2025-09-11,4916,事欣科,-721962,0,-3397,TWSE
2025-09-11,4919,新唐,-801000,-3000,-111902,TWSE
2025-09-11,4927,泰鼎-KY,-232000,0,10000,TWSE
2025-09-11,4930,燦星網,-1000,0,0,TWSE
2025-09-11,4934,太極,-286000,0,0,TWSE
2025-09-11,4935,茂林-KY,-22000,0,-1000,TWSE
2025-09-11,4938,和碩,366791,-1321033,-480837,TWSE
2025-09-11,4942,嘉彰,-165000,0,-20099,TWSE
2025-09-11,4949,有成精密,194050,0,-23326,TWSE
2025-09-11,4952,凌通,-116000,0,1467,TWSE
2025-09-11,4956,光鋐,-206000,0,183,TWSE
2025-09-11,4958,臻鼎-KY,1838976,-3994000,-39172,TWSE
2025-09-11,4960,誠美材,-566000,0,-8000,TWSE
2025-09-11,4961,天鈺,-297000,-3000,-3129,TWSE
2025-09-11,4967,十銓,805000,0,10432,TWSE
2025-09-11,4968,立積,187000,0,-250934,TWSE
2025-09-11,4976,佳凌,866000,0,385,TWSE
2025-09-11,4977,眾達-KY,-340000,316000,-88142,TWSE
2025-09-11,4989,榮科,1126150,0,4000,TWSE
2025-09-11,4994,傳奇,1000,0,1000,TWSE
2025-09-11,4999,鑫禾,-16000,0,-2949,TWSE
2025-09-11,5007,三星,4000,0,0,TWSE
2025-09-11,5203,訊連,53000,0,-8383,TWSE
2025-09-11,5215,科嘉-KY,-3000,0,0,TWSE
2025-09-11,5222,全訊,420636,1000,-45101,TWSE
2025-09-11,5225,東科-KY,-11000,0,-2367,TWSE
2025-09-11,5234,達興材料,115204,0,-41091,TWSE
2025-09-11,5243,乙盛-KY,195000,1000,-4406,TWSE
2025-09-11,5244,弘凱,-185000,0,10000,TWSE
2025-09-11,5258,虹堡,333000,0,215525,TWSE
2025-09-11,5269,祥碩,-172625,-116000,-1744,TWSE
2025-09-11,5283,禾聯碩,-116000,0,-30000,TWSE
2025-09-11,5284,jpp-KY,317975,0,-181977,TWSE
2025-09-11,5285,界霖,-14000,0,0,TWSE
2025-09-11,5288,豐祥-KY,-93000,0,12000,TWSE
2025-09-11,5292,華懋,124000,0,11000,TWSE
2025-09-11,5306,桂盟,-266600,0,-157000,TWSE
2025-09-11,5388,中磊,-32000,159000,30086,TWSE
2025-09-11,5434,崇越,193000,-54000,-3017,TWSE
2025-09-11,5469,瀚宇博,-504000,0,-33851,TWSE
2025-09-11,5471,松翰,-5000,0,55,TWSE
2025-09-11,5484,慧友,-35000,0,0,TWSE
2025-09-11,5515,建國,62000,0,-3000,TWSE
2025-09-11,5519,隆大,12000,0,-162,TWSE
2025-09-11,5521,工信,132000,0,-375,TWSE
2025-09-11,5522,遠雄,-552000,388000,2054,TWSE
2025-09-11,5525,順天,-14000,0,0,TWSE
2025-09-11,5531,鄉林,-71000,0,0,TWSE
2025-09-11,5533,皇鼎,-90000,0,0,TWSE
2025-09-11,5534,長虹,156000,-100000,-50562,TWSE
2025-09-11,5538,東明-KY,0,0,0,TWSE
2025-09-11,5607,遠雄港,110000,0,2000,TWSE
